year,rank,name,first_clean,middle,last,firstlast,gender_guess
2022,ISO,David Spadacino,David,,Spadacino,David Spadacino,male
2022,ISSO,David Spadacino,David,,Spadacino,David Spadacino,male
2022,POL,Joan Perkins,Joan,,Perkins,Joan Perkins,female
2022,CG OMS,Charo Ouro,Charo,,Ouro,Charo Ouro,unknown
2022,MGT,Steven Bremner,Steven,,Bremner,Steven Bremner,male
2022,POSHO,Steven Bremner,Steven,,Bremner,Steven Bremner,male
2022,CG,Katie Stana,Katie,,Stana,Katie Stana,female
2022,CON,Paula Walker,Paula,,Walker,Paula Walker,female
2022,PAO,Emma Marwood,Emma,,Marwood,Emma Marwood,female
2022,POL,Steven Bremner,Steven,,Bremner,Steven Bremner,male
2022,DCM OMS,Evelyn F. King,Evelyn,F.,King,Evelyn King,female
2022,AMB OMS,Hanna Tezera,Hanna,,Tezera,Hanna Tezera,female
2022,FM,Jonathan Blodgett,Jonathan,,Blodgett,Jonathan Blodgett,male
2022,MGT,Daniel Brown,Daniel,,Brown,Daniel Brown,male
2022,POSHO,Jonathan Blodgett,Jonathan,,Blodgett,Jonathan Blodgett,male
2022,LTC,Anthony Nelson,Anthony,,Nelson,Anthony Nelson,male
2022,AMB,Julie J. Chung,Julie,J.,Chung,Julie Chung,female
2022,CON,Danette Sullivan,Danette,,Sullivan,Danette Sullivan,female
2022,DCM,Douglas E. Sonnek,Douglas,E.,Sonnek,Douglas Sonnek,male
2022,PAO,Heidi Hattenbach,Heidi,,Hattenbach,Heidi Hattenbach,female
2022,GSO,Paul Hanna,Paul,,Hanna,Paul Hanna,male
2022,RSO,Natasha Poeschl,Natasha,,Poeschl,Natasha Poeschl,female
2022,AFSA,Luis Salas,Luis,,Salas,Luis Salas,male
2022,AID,Gabriel Grau,Gabriel,,Grau,Gabriel Grau,male
2022,CLO,Nazarien Seeker,Nazarien,,Seeker,Nazarien Seeker,unknown
2022,EEO,Danette Sullivan,Danette,,Sullivan,Danette Sullivan,female
2022,FMO,James Barber,James,,Barber,James Barber,male
2022,IMO,Brian Hering,Brian,,Hering,Brian Hering,male
2022,IPO,Kenneth Wolf,Kenneth,,Wolf,Kenneth Wolf,male
2022,ISSO,Brian Hering,Brian,,Hering,Brian Hering,male
2022,POL,Anamika Chakravorty,Anamika,,Chakravorty,Anamika Chakravorty,female
2022,AMB OMS,Deb Brown,Deb,,Brown,Deb Brown,female
2022,ECON DEP,Justine King,Justine,,King,Justine King,female
2022,FM,Doyle Daniels,Doyle,,Daniels,Doyle Daniels,male
2022,HRO,Stephanie Pollard,Stephanie,,Pollard,Stephanie Pollard,female
2022,MGT,William Nix,William,,Nix,William Nix,male
2022,POL DEP,Adam Michelow,Adam,,Michelow,Adam Michelow,male
2022,POSHO,Doyle Daniels,Doyle,,Daniels,Doyle Daniels,male
2022,LTC,Joseph Walker,Joseph,,Walker,Joseph Walker,male
2022,AMB,John Godfrey,John,,Godfrey,John Godfrey,male
2022,CON,Michael Gritzbaugh,Michael,,Gritzbaugh,Michael Gritzbaugh,male
2022,DCM,Amber Baskette,Amber,,Baskette,Amber Baskette,female
2022,PAO,Alithea McFarlane,Alithea,,McFarlane,Alithea McFarlane,unknown
2022,GSO,Sergey Olhovsky,Sergey,,Olhovsky,Sergey Olhovsky,male
2022,RSO,Ryan Renuart,Ryan,,Renuart,Ryan Renuart,mostly_male
2022,AFSA,Sara Snyder,Sara,,Snyder,Sara Snyder,female
2022,AID,Mervyn Farroe,Mervyn,,Farroe,Mervyn Farroe,male
2022,CLO,Maria Dufour,Maria,,Dufour,Maria Dufour,female
2022,ECON,Adam Michelow,Adam,,Michelow,Adam Michelow,male
2022,FMO,Rastene Beard,Rastene,,Beard,Rastene Beard,unknown
2022,IMO,William Potter,William,,Potter,William Potter,male
2022,IPO,Richard Thompson,Richard,,Thompson,Richard Thompson,male
2022,ISO,Matt Amir,Matt,,Amir,Matt Amir,male
2022,POL,Justin Williamson,Justin,,Williamson,Justin Williamson,male
2022,AMB OMS TDY,Thrisha Threlkeld,Thrisha,,Threlkeld,Thrisha Threlkeld,unknown
2022,TDY,Thrisha Threlkeld,Thrisha,,Threlkeld,Thrisha Threlkeld,unknown
2022,HRO,Michelle Jones,Michelle,,Jones,Michelle Jones,female
2022,LEGAT,James Dempsey,James,,Dempsey,James Dempsey,male
2022,LCDR,Nathaniel Swank,Nathaniel,,Swank,Nathaniel Swank,male
2022,AMB,Karen L. Williams,Karen,L.,Williams,Karen Williams,female
2022,CON,Marc Melino,Marc,,Melino,Marc Melino,male
2022,GSO,Padraic McMickle,Padraic,,McMickle,Padraic McMickle,unknown
2022,RSO,Lisa Mackar,Lisa,,Mackar,Lisa Mackar,female
2022,CLO,Brianne Erwin,Brianne,,Erwin,Brianne Erwin,female
2022,FMO,Carl C. Scott,Carl,C.,Scott,Carl Scott,male
2022,IMO,Ricky Dabbs,Ricky,,Dabbs,Ricky Dabbs,male
2022,DCM OMS,Gabrielle Howard,Gabrielle,,Howard,Gabrielle Howard,female
2022,AMB OMS,Jessica Ward,Jessica,,Ward,Jessica Ward,female
2022,FCS,Marianne Drain,Marianne,,Drain,Marianne Drain,female
2022,HRO,Jeff Ogren,Jeff,,Ogren,Jeff Ogren,male
2022,LEGAT,Erin Zacher,Erin,,Zacher,Erin Zacher,mostly_female
2022,MGT,Jeff Ogren,Jeff,,Ogren,Jeff Ogren,male
2022,COL,Ryan S Sweeney,Ryan,S,Sweeney,Ryan Sweeney,mostly_male
2022,AMB,Erik Ramanathn,Erik,,Ramanathn,Erik Ramanathn,male
2022,CON,Cindee Crook,Cindee,,Crook,Cindee Crook,unknown
2022,DCM,Mark Evans,Mark,,Evans,Mark Evans,male
2022,PAO,Joseph Crook,Joseph,,Crook,Joseph Crook,male
2022,GSO,Mike Howard,Mike,,Howard,Mike Howard,male
2022,AFSA,Matt Easter,Matt,,Easter,Matt Easter,male
2022,CLO,Sarah Mraz,Sarah,,Mraz,Sarah Mraz,female
2022,IMO,Marc Nelson,Marc,,Nelson,Marc Nelson,male
2022,ISSO,Mauno Kork,Mauno,,Kork,Mauno Kork,male
2022,DCM OMS,Cheveda Fergerson,Cheveda,,Fergerson,Cheveda Fergerson,unknown
2022,ACS,Lisa Overman,Lisa,,Overman,Lisa Overman,female
2022,AMB OMS,Theresa Dowling,Theresa,,Dowling,Theresa Dowling,female
2022,FCS,Sandor Galambos,Sandor,,Galambos,Sandor Galambos,unknown
2022,FM,James JJ Johnson,James,JJ,Johnson,James Johnson,male
2022,HRO,Jenna Bucha,Jenna,,Bucha,Jenna Bucha,female
2022,LEGAT,William Peterson,William,,Peterson,William Peterson,male
2022,MGT,Jenna Bucha,Jenna,,Bucha,Jenna Bucha,female
2022,LTC,Karl Recksieck,Karl,,Recksieck,Karl Recksieck,male
2022,POSHO,Michelle Braunstein,Michelle,,Braunstein,Michelle Braunstein,female
2022,CON,Hayward Alto,Hayward,,Alto,Hayward Alto,male
2022,PAO,Anita Ghildyal,Anita,,Ghildyal,Anita Ghildyal,female
2022,GSO,Michelle Braunstein,Michelle,,Braunstein,Michelle Braunstein,female
2022,RSO,Matt Williams,Matt,,Williams,Matt Williams,male
2022,CLO,Allison Fenzl,Allison,,Fenzl,Allison Fenzl,female
2022,ECON,Mike Taylor,Mike,,Taylor,Mike Taylor,male
2022,FMO,Kim Maine,Kim,,Maine,Kim Maine,mostly_female
2022,IMO,Jason Hale,Jason,,Hale,Jason Hale,male
2022,IPO,Tobias Casaw,Tobias,,Casaw,Tobias Casaw,male
2022,ISSO,Tobias Casaw,Tobias,,Casaw,Tobias Casaw,male
2022,POL,Mike Taylor,Mike,,Taylor,Mike Taylor,male
2022,DCM OMS,Erin McCoy,Erin,,McCoy,Erin McCoy,mostly_female
2022,US REP OMS,Lori Brooks,Lori,,Brooks,Lori Brooks,female
2022,DEP US REP,David Bisbee,David,,Bisbee,David Bisbee,male
2022,MGT,Elizabeth Falkner,Elizabeth,,Falkner,Elizabeth Falkner,female
2022,US PERM REP,Dennis Shea,Dennis,,Shea,Dennis Shea,male
2022,US REP OMS,Margaret Wang,Margaret,,Wang,Margaret Wang,female
2022,DCM OMS,Lori Brooks,Lori,,Brooks,Lori Brooks,female
2022,AMB OMS,Elizabeth Miller,Elizabeth,,Miller,Elizabeth Miller,female
2022,FM,Dominic Ibarra,Dominic,,Ibarra,Dominic Ibarra,male
2022,HHS,Tracy Carson,Tracy,,Carson,Tracy Carson,mostly_female
2022,HRO,Katherine Pate,Katherine,,Pate,Katherine Pate,female
2022,MGT,Jonathan Post,Jonathan,,Post,Jonathan Post,male
2022,AMB,Bathsheba Crocker,Bathsheba,,Crocker,Bathsheba Crocker,unknown
2022,DCM,Ben Moeling,Ben,,Moeling,Ben Moeling,male
2022,GSO,Matthew Garrett,Matthew,,Garrett,Matthew Garrett,male
2022,RSO,Patrick Newell,Patrick,,Newell,Patrick Newell,male
2022,AGR,Stan Phillips,Stan,,Phillips,Stan Phillips,male
2022,CLO,Anastasia Yerkevich,Anastasia,,Yerkevich,Anastasia Yerkevich,female
2022,ECON,Seneca Johnson,Seneca,,Johnson,Seneca Johnson,male
2022,IMO,Rodney Burney,Rodney,,Burney,Rodney Burney,male
2022,ISO,Jason Frost,Jason,,Frost,Jason Frost,male
2022,UNCLASSIFIED,ISSO,ISSO,,,ISSO ,unknown
2022,ISSO,Seven Lowe,Seven,,Lowe,Seven Lowe,unknown
2022,POL,Robert Riley,Robert,,Riley,Robert Riley,male
2022,AMB,Robert S. Ford,Robert,S.,Ford,Robert Ford,male
2022,COMM,Dave Averne,Dave,,Averne,Dave Averne,male
2022,PO,Mason Yu,Mason,,Yu,Mason Yu,male
2022,CON,Jack Lambert,Jack,,Lambert,Jack Lambert,male
2022,PAO,Julius Tsai,Julius,,Tsai,Julius Tsai,male
2022,CLO,Sunny Lambert,Sunny,,Lambert,Sunny Lambert,male
2022,ECON,Jack Lambert,Jack,,Lambert,Jack Lambert,male
2022,COMM,Brent E. Omdahl,Brent,E.,Omdahl,Brent Omdahl,male
2022,DEP DIR,Jeremy Cornforth,Jeremy,,Cornforth,Jeremy Cornforth,male
2022,DIR,Sandra Oudkirk,Sandra,,Oudkirk,Sandra Oudkirk,female
2022,FM,Lee Carnell,Lee,,Carnell,Lee Carnell,mostly_male
2022,HRO,Eric R. Frederick,Eric,R.,Frederick,Eric Frederick,male
2022,LEGAT,Ty Justin Cook,Ty,Justin,Cook,Ty Cook,male
2022,MGT,Matthew C. Meadows,Matthew,C.,Meadows,Matthew Meadows,male
2022,POSHO,Lee Carnell,Lee,,Carnell,Lee Carnell,mostly_male
2022,AMB,Director Sandra Oudkirk,Sandra,,Oudkirk,Sandra Oudkirk,female
2022,CON,Deena J. Parker,Deena,J.,Parker,Deena Parker,female
2022,PAO,Diane L. Sovereign,Diane,L.,Sovereign,Diane Sovereign,female
2022,GSO,Seth A. Cornell,Seth,A.,Cornell,Seth Cornell,male
2022,RSO,Vacant,Vacant,,,Vacant ,unknown
2022,AGR,Erich Kuss,Erich,,Kuss,Erich Kuss,male
2022,APHIS,Kelan Evans,Kelan,,Evans,Kelan Evans,unknown
2022,ATO,Emily Scott,Emily,,Scott,Emily Scott,female
2022,DEA,Tony Chien,Tony,,Chien,Tony Chien,male
2022,ECON,Rashad Jones,Rashad,,Jones,Rashad Jones,male
2022,EEO,Andrew Riplinger,Andrew,,Riplinger,Andrew Riplinger,male
2022,FMO,Lihua Moser,Lihua,,Moser,Lihua Moser,unknown
2022,IMO,James Jessee,James,,Jessee,James Jessee,male
2022,ISO,Ken Loomis,Ken,,Loomis,Ken Loomis,male
2022,POL,Richard C. Jao,Richard,C.,Jao,Richard Jao,male
2022,DCM OMS,Diana Mitchell,Diana,,Mitchell,Diana Mitchell,female
2022,AMB OMS,Stephen Rogerson,Stephen,,Rogerson,Stephen Rogerson,male
2022,FM,Alan Byrne,Alan,,Byrne,Alan Byrne,male
2022,HRO,Tolkyn Martin,Tolkyn,,Martin,Tolkyn Martin,female
2022,MGT,Mark Carter,Mark,,Carter,Mark Carter,male
2022,POSHO,Alan Byrne,Alan,,Byrne,Alan Byrne,male
2022,AMB,John Mark Pommersheim,John,Mark,Pommersheim,John Pommersheim,male
2022,CON,Todd Hughes,Todd,,Hughes,Todd Hughes,male
2022,DCM,Bridgette Walker,Bridgette,,Walker,Bridgette Walker,female
2022,PAO,Darren Thies,Darren,,Thies,Darren Thies,male
2022,GSO,Joshua Peffley,Joshua,,Peffley,Joshua Peffley,male
2022,RSO,Jason Pfistner,Jason,,Pfistner,Jason Pfistner,male
2022,AID,Peter Riley,Peter,,Riley,Peter Riley,male
2022,CLO,Julie Van Eenenaam,Julie,,Van Eenenaam,Julie Van Eenenaam,female
2022,FMO,Raymond Goodreau,Raymond,,Goodreau,Raymond Goodreau,male
2022,IMO,Thomas Pitts,Thomas,,Pitts,Thomas Pitts,male
2022,IPO,Mickey McCord,Mickey,,McCord,Mickey McCord,mostly_male
2022,DCM OMS,Jillian Stirling,Jillian,,Stirling,Jillian Stirling,female
2022,CDC,Dr. Mahesh Swaminathan,Mahesh,,Swaminathan,Mahesh Swaminathan,male
2022,CM OMS,Diana Ojunga,Diana,,Ojunga,Diana Ojunga,female
2022,FCS,Ken Walsh,Ken,,Walsh,Ken Walsh,male
2022,FM,Evan Roberson,Evan,,Roberson,Evan Roberson,male
2022,HRO,Ryan Reynolds,Ryan,,Reynolds,Ryan Reynolds,mostly_male
2022,MGT,Sean Kennedy,Sean,,Kennedy,Sean Kennedy,male
2022,AMB,Don J. Wright,Don,J.,Wright,Don Wright,male
2022,CON,Matthew Bunt,Matthew,,Bunt,Matthew Bunt,male
2022,DCM,Robert Raines,Robert,,Raines,Robert Raines,male
2022,PAO,James Rodriguez,James,,Rodriguez,James Rodriguez,male
2022,GSO,Benjiman Bohman,Benjiman,,Bohman,Benjiman Bohman,male
2022,RSO,Robert Gousie,Robert,,Gousie,Robert Gousie,male
2022,CLO,Jen Ezell,Jen,,Ezell,Jen Ezell,female
2022,UNCLASSIFIED,DEA,DEA,,,DEA ,unknown
2022,DEA,Joe Vasquez,Joe,,Vasquez,Joe Vasquez,male
2022,EEO,Jillian Stirling,Jillian,,Stirling,Jillian Stirling,female
2022,FMO,Rob Kirk,Rob,,Kirk,Rob Kirk,male
2022,IMO,Samuel Axelrod,Samuel,,Axelrod,Samuel Axelrod,male
2022,POL,Douglas Morris,Douglas,,Morris,Douglas Morris,male
2022,ACS,Geoffrey Martineau,Geoffrey,,Martineau,Geoffrey Martineau,male
2022,CDC,James Heffelfinger,James,,Heffelfinger,James Heffelfinger,male
2022,FCS,John Breidenstine,John,,Breidenstine,John Breidenstine,male
2022,FM,Richard Marrs,Richard,,Marrs,Richard Marrs,male
2022,GFS,Philip Dubois,Philip,,Dubois,Philip Dubois,male
2022,HRO,Joy Davies,Joy,,Davies,Joy Davies,female
2022,IBB,Philip Spicer,Philip,,Spicer,Philip Spicer,male
2022,INL,Gregory Shaw,Gregory,,Shaw,Gregory Shaw,male
2022,LEGAT,Christopher Cantrell,Christopher,,Cantrell,Christopher Cantrell,male
2022,MGT,James Kent Stiegler,James,Kent,Stiegler,James Stiegler,male
2022,OMS,Rubylyn Almonte,Rubylyn,,Almonte,Rubylyn Almonte,unknown
2022,POSHO,Casey Wick,Casey,,Wick,Casey Wick,andy
2022,COL,Kurtis Leffler,Kurtis,,Leffler,Kurtis Leffler,male
2022,AMB,Robert Godec,Robert,,Godec,Robert Godec,male
2022,CON,Scott K. Cecil,Scott,K.,Cecil,Scott Cecil,male
2022,DCM,Gwendolyn Cardno,Gwendolyn,,Cardno,Gwendolyn Cardno,female
2022,PAO,Dick Custin,Dick,,Custin,Dick Custin,male
2022,GSO,Charles Clegg,Charles,,Clegg,Charles Clegg,male
2022,RSO,Noelle Licari,Noelle,,Licari,Noelle Licari,female
2022,AGR,Kelly Stange,Kelly,,Stange,Kelly Stange,mostly_female
2022,AID,Steve Olive,Steve,,Olive,Steve Olive,male
2022,APHIS,Marc Gilkey,Marc,,Gilkey,Marc Gilkey,male
2022,ATO,Ian McCain,Ian,,McCain,Ian McCain,male
2022,CLO,Casandra Baker,Casandra,,Baker,Casandra Baker,female
2022,DEA,John Scott,John,,Scott,John Scott,male
2022,ECON,Edwin Sagurton,Edwin,,Sagurton,Edwin Sagurton,male
2022,EEO,Karen Klaver,Karen,,Klaver,Karen Klaver,female
2022,FMO,Michael Watton,Michael,,Watton,Michael Watton,male
2022,ISSO,POL,POL,,,POL ,unknown
2022,POL,James Wayman,James,,Wayman,James Wayman,male
2022,MGT,Aaron J Ryan,Aaron,J,Ryan,Aaron Ryan,male
2022,POSHO,Adam J Bliss,Adam,J,Bliss,Adam Bliss,male
2022,CG,Lisa A Buzenas,Lisa,A,Buzenas,Lisa Buzenas,female
2022,PO,Lisa A Buzenas,Lisa,A,Buzenas,Lisa Buzenas,female
2022,CON,David R Carr,David,R,Carr,David Carr,male
2022,RSO,Raymond Morton,Raymond,,Morton,Raymond Morton,male
2022,AMB OMS,Linda D Goodman,Linda,D,Goodman,Linda Goodman,female
2022,FM,Hiram Lasquety,Hiram,,Lasquety,Hiram Lasquety,unknown
2022,MGT,Acting DCM Roy Srinivasan,Acting,DCM Roy,Srinivasan,Acting Srinivasan,unknown
2022,DCM,Acting DCM Roy Srinivasan,Acting,DCM Roy,Srinivasan,Acting Srinivasan,unknown
2022,GSO,Matthew R. McCarty,Matthew,R.,McCarty,Matthew McCarty,male
2022,AID,Zema Semunegus,Zema,,Semunegus,Zema Semunegus,unknown
2022,ECON,Daniel Daley,Daniel,,Daley,Daniel Daley,male
2022,FMO,Kent T. Hardaway,Kent,T.,Hardaway,Kent Hardaway,male
2022,IMO,Vacant,Vacant,,,Vacant ,unknown
2022,AMB OMS,Denise L. Bouthillier,Denise,L.,Bouthillier,Denise Bouthillier,female
2022,FM,Eric T. Pene,Eric,T.,Pene,Eric Pene,male
2022,POSHO,Eric T. Pene,Eric,T.,Pene,Eric Pene,male
2022,MG,Joseph Lee,Joseph,,Lee,Joseph Lee,male
2022,AMB,Elizabeth N. Fitzsimmons,Elizabeth,N.,Fitzsimmons,Elizabeth Fitzsimmons,female
2022,CON,Bryan Cox,Bryan,,Cox,Bryan Cox,male
2022,DCM,Ronald E. Hawkins,Ronald,E.,Hawkins,Ronald Hawkins,male
2022,GSO,Robert Villar,Robert,,Villar,Robert Villar,male
2022,RSO,Stephen Roberts,Stephen,,Roberts,Stephen Roberts,male
2022,CLO,FMO,FMO,,,FMO ,unknown
2022,FMO,Charlise Brown,Charlise,,Brown,Charlise Brown,unknown
2022,ISSO,Monica Jean Normil,Monica,Jean,Normil,Monica Normil,female
2022,POL,Hannah Eagleton,Hannah,,Eagleton,Hannah Eagleton,female
2022,DCM OMS,Christina Hlosek,Christina,,Hlosek,Christina Hlosek,female
2022,ACS,Brian Grandjean,Brian,,Grandjean,Brian Grandjean,male
2022,FCS,Ethan Talbot,Ethan,,Talbot,Ethan Talbot,male
2022,INL,Frederick Bolageer,Frederick,,Bolageer,Frederick Bolageer,male
2022,LEGAT,Derek Kreitenstein,Derek,,Kreitenstein,Derek Kreitenstein,male
2022,MGT,Charlie J. Franta III,Charlie,J.,Franta,Charlie Franta,mostly_male
2022,CDR,Shivan Sivalingam,Shivan,,Sivalingam,Shivan Sivalingam,unknown
2022,POSHO,Francoise Rena,Francoise,,Rena,Francoise Rena,unknown
2022,CON,Cindy M. Diouf,Cindy,M.,Diouf,Cindy Diouf,female
2022,DCM,Acting DCM Megan Kelly,Acting,DCM Megan,Kelly,Acting Kelly,unknown
2022,PAO,Kirsten Michener,Kirsten,,Michener,Kirsten Michener,female
2022,GSO,Francoise Rena,Francoise,,Rena,Francoise Rena,unknown
2022,RSO,Kit Rosenstein,Kit,,Rosenstein,Kit Rosenstein,mostly_male
2022,AGR,Omar Gonzalez,Omar,,Gonzalez,Omar Gonzalez,male
2022,APHIS,Joseph M. Ragole,Joseph,M.,Ragole,Joseph Ragole,male
2022,ATF,Michael P. Graham,Michael,P.,Graham,Michael Graham,male
2022,DEA,Joshua Gonzalez,Joshua,,Gonzalez,Joshua Gonzalez,male
2022,ECON,Valerie Laboy,Valerie,,Laboy,Valerie Laboy,female
2022,FAA,Alejandro Rodriguez,Alejandro,,Rodriguez,Alejandro Rodriguez,male
2022,IMO,Charles Scarlett,Charles,,Scarlett,Charles Scarlett,male
2022,ISSO,Tee Yang,Tee,,Yang,Tee Yang,unknown
2022,POL,John Miller,John,,Miller,John Miller,male
2022,DCM OMS,Jennifer Martin,Jennifer,,Martin,Jennifer Martin,female
2022,CM,Acting DCM Erica Thibault,Acting,DCM Erica,Thibault,Acting Thibault,unknown
2022,FM,Andrew  Hetletvedt,Andrew,,Hetletvedt,Andrew Hetletvedt,male
2022,HRO,Nina Pritchard,Nina,,Pritchard,Nina Pritchard,female
2022,INL,Justin Brown,Justin,,Brown,Justin Brown,male
2022,LEGAT,Brendan Galway,Brendan,,Galway,Brendan Galway,male
2022,MGT,Hormazd Kanga,Hormazd,,Kanga,Hormazd Kanga,unknown
2022,POL DEP,Mathew Bushell,Mathew,,Bushell,Mathew Bushell,male
2022,POSHO,Andrew  Hetletvedt,Andrew,,Hetletvedt,Andrew Hetletvedt,male
2022,AMB,CON,CON,,,CON ,unknown
2022,CON,Pauline Kastner,Pauline,,Kastner,Pauline Kastner,female
2022,PAO,Erica Thibault,Erica,,Thibault,Erica Thibault,female
2022,GSO GSO,Keiji Turner,Keiji,,Turner,Keiji Turner,male
2022,GSO,Keiji Turner,Keiji,,Turner,Keiji Turner,male
2022,RSO,David Howell,David,,Howell,David Howell,male
2022,AID,Scott Dobberstein,Scott,,Dobberstein,Scott Dobberstein,male
2022,CLO,Rebecca Cunningham,Rebecca,,Cunningham,Rebecca Cunningham,female
2022,ECON,April Cohen,April,,Cohen,April Cohen,female
2022,FMO,Jeffrey Perkinson,Jeffrey,,Perkinson,Jeffrey Perkinson,male
2022,IMO,Anup Shah,Anup,,Shah,Anup Shah,unknown
2022,IPO,Patrick Meilak,Patrick,,Meilak,Patrick Meilak,male
2022,ISO,Adam Strickler,Adam,,Strickler,Adam Strickler,male
2022,POL,Heather Kalmbach,Heather,,Kalmbach,Heather Kalmbach,female
2022,DCM OMS,Elizabeth White,Elizabeth,,White,Elizabeth White,female
2022,AMB OMS,Brian Gerhart,Brian,,Gerhart,Brian Gerhart,male
2022,ECON DEP,Michael Carver,Michael,,Carver,Michael Carver,male
2022,FCS,Heather Byrnes,Heather,,Byrnes,Heather Byrnes,female
2022,FM,Alfredo Biteng,Alfredo,,Biteng,Alfredo Biteng,male
2022,HRO,Theresa Gillespie,Theresa,,Gillespie,Theresa Gillespie,female
2022,LEGAT,Kathryn Tillman,Kathryn,,Tillman,Kathryn Tillman,female
2022,MGT,Brian Anselman,Brian,,Anselman,Brian Anselman,male
2022,POL DEP,Scott Kofmehl,Scott,,Kofmehl,Scott Kofmehl,male
2022,POSHO,Alfredo Biteng,Alfredo,,Biteng,Alfredo Biteng,male
2022,BG,Kipling Kahler,Kipling,,Kahler,Kipling Kahler,unknown
2022,SRSO,Paul Fiffick,Paul,,Fiffick,Paul Fiffick,male
2022,AMB,Jeffry Flake,Jeffry,,Flake,Jeffry Flake,male
2022,CON,Jayne Howell,Jayne,,Howell,Jayne Howell,female
2022,DCM,Scott Oudkirk,Scott,,Oudkirk,Scott Oudkirk,male
2022,PAO,Viraj LeBailly,Viraj,,LeBailly,Viraj LeBailly,unknown
2022,GSO,Eric Parker,Eric,,Parker,Eric Parker,male
2022,AGR,Michael Francom,Michael,,Francom,Michael Francom,male
2022,CLO,Odette Campbell,Odette,,Campbell,Odette Campbell,female
2022,DEA,Freddy Sandino,Freddy,,Sandino,Freddy Sandino,male
2022,ECON,Etienne LeBailly,Etienne,,LeBailly,Etienne LeBailly,male
2022,FMO,George Meray,George,,Meray,George Meray,male
2022,IMO,Jeffrey Yolangco,Jeffrey,,Yolangco,Jeffrey Yolangco,male
2022,IPO,Enrico Walker,Enrico,,Walker,Enrico Walker,male
2022,ISO,ISSO,ISSO,,,ISSO ,unknown
2022,ISSO,LAB,LAB,,,LAB ,unknown
2022,POL,Stephen Banks,Stephen,,Banks,Stephen Banks,male
2022,ACS,Katherine Hoops,Katherine,,Hoops,Katherine Hoops,female
2022,CG OMS,Christi Icenogle,Christi,,Icenogle,Christi Icenogle,female
2022,DPO,Fleur Cowan,Fleur,,Cowan,Fleur Cowan,female
2022,FCS,Catherine Spillman,Catherine,,Spillman,Catherine Spillman,female
2022,FM,James Hill,James,,Hill,James Hill,male
2022,HRO,Brian McKean,Brian,,McKean,Brian McKean,male
2022,LEGAT,Christopher West,Christopher,,West,Christopher West,male
2022,MGT,Cynthia Richards,Cynthia,,Richards,Cynthia Richards,female
2022,POSHO,James Hill,James,,Hill,James Hill,male
2022,CG,Jonathan Henick,Jonathan,,Henick,Jonathan Henick,male
2022,CON,Kirsten Thompson,Kirsten,,Thompson,Kirsten Thompson,female
2022,PAO,Allison Lee,Allison,,Lee,Allison Lee,female
2022,GSO,Timothy Kluck,Timothy,,Kluck,Timothy Kluck,male
2022,RSO,Dan Wilhelm,Dan,,Wilhelm,Dan Wilhelm,male
2022,CLO,Eva Trembacz,Eva,,Trembacz,Eva Trembacz,female
2022,DEA,Thomas Miller,Thomas,,Miller,Thomas Miller,male
2022,IPO,Esmail Baerde,Esmail,,Baerde,Esmail Baerde,male
2022,ISO W, Patrick Flanagan,Patrick,,Flanagan,Patrick Flanagan,male
2022,MGT,Heather Beggs,Heather,,Beggs,Heather Beggs,female
2022,POSHO,Heather Beggs,Heather,,Beggs,Heather Beggs,female
2022,AMB,Jeff Flake,Jeff,,Flake,Jeff Flake,male
2022,PO,Amanda Pilz,Amanda,,Pilz,Amanda Pilz,female
2022,CON,Reaz Mehdi,Reaz,,Mehdi,Reaz Mehdi,unknown
2022,PAO,Erica Marrero,Erica,,Marrero,Erica Marrero,female
2022,RSO,Michael Escalona,Michael,,Escalona,Michael Escalona,male
2022,ECON,Reaz Mehdi,Reaz,,Mehdi,Reaz Mehdi,unknown
2022,EEO,Daniel Dolan,Daniel,,Dolan,Daniel Dolan,male
2022,IPO,Alex Martinez,Alex,,Martinez,Alex Martinez,male
2022,POL,Daniel Dolan,Daniel,,Dolan,Daniel Dolan,male
2022,AMB,David Satterfield,David,,Satterfield,David Satterfield,male
2022,PO,Dianna Darsney de Salcedo,Dianna,Darsney,de Salcedo,Dianna de Salcedo,female
2022,DCM,Jeff Hovernier,Jeff,,Hovernier,Jeff Hovernier,male
2022,RSO,Carter Bass,Carter,,Bass,Carter Bass,male
2022,DCM OMS,Leatrise Carter,Leatrise,,Carter,Leatrise Carter,unknown
2022,AMB OMS,Carol Bourne,Carol,,Bourne,Carol Bourne,mostly_female
2022,FM,Michael Mars,Michael,,Mars,Michael Mars,male
2022,HRO,Christian Smith,Christian,,Smith,Christian Smith,male
2022,MGT,Charles Marietta,Charles,,Marietta,Charles Marietta,male
2022,MAJ,David Jenkins,David,,Jenkins,David Jenkins,male
2022,AMB,Matthew Klimow,Matthew,,Klimow,Matthew Klimow,male
2022,CON,Tyler Stoddard,Tyler,,Stoddard,Tyler Stoddard,mostly_male
2022,DCM,Michael Shulman,Michael,,Shulman,Michael Shulman,male
2022,PAO,Tammy Paltchikov,Tammy,,Paltchikov,Tammy Paltchikov,female
2022,GSO,Michael Scheer,Michael,,Scheer,Michael Scheer,male
2022,RSO,Christopher Oliver,Christopher,,Oliver,Christopher Oliver,male
2022,AID,Nino Nadiradze,Nino,,Nadiradze,Nino Nadiradze,male
2022,CLO,Jasmine Robinson,Jasmine,,Robinson,Jasmine Robinson,female
